ID,LOCATION,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,WY Total,Pct Avg to Date
CALN2,CALIENTE,2.08,0.41,0.06,0.63,0.95,1.25,0.45,0.00,0.00,2.48,2.75,0.36,11.42,115
EED,NEEDLES,0.39,0.31,0.29,0.00,0.09,0.11,0.42,0.00,0.00,1.37,0.32,0.21,3.51,69
GUNU1,GUNLOCK PH,1.82,0.69,0.21,0.69,1.56,0.79,0.93,0.00,0.00,1.99,2.14,2.52,13.34,98
HIKN2,HIKO,0.58,0.07,0.25,0.56,0.31,0.78,0.77,0.00,0.00,1.27,1.17,0.35,6.11,106
LAUN2,LAUGHLIN,0.51,0.35,0.29,0.00,0.06,0.43,0.96,0.00,0.00,0.55,1.76,0.03,4.94,117
LAVU1,LA VERKIN,1.44,0.64,0.34,0.89,1.29,0.62,0.83,0.00,0.00,2.56,1.52,0.95,11.08,92
LHCA3,LAKE HAVASU CITY,0.11,0.56,0.66,0.11,0.27,0.14,0.32,0.00,0.00,2.48,1.21,0.19,6.05,NA
LUNN2,LUND,1.93,0.20,0.02,0.73,0.69,0.58,0.17,0.03,0.01,2.13,1.37,0.93,8.79,80
PWMN2,PAHRANAGAT WILDLIFE REF,1.12,0.16,0.00,0.22,0.31,0.57,0.66,0.00,0.00,0.80,1.21,0.56,5.61,85
SGUU1,ST. GEORGE,0.72,0.17,0.27,0.46,1.70,0.08,0.45,0.00,0.00,1.13,1.76,1.00,7.74,88
SPVN2,SPRING VALLEY STATE PA,2.69,0.41,0.20,0.60,1.01,1.02,0.45,0.26,0.00,0.40,1.68,1.60,10.32,84
SRCN2,SEARCHLIGHT,0.18,0.20,0.56,0.08,0.12,0.19,0.38,0.00,0.00,1.82,2.01,1.67,7.21,87
VEF,LAS VEGAS,0.32,0.13,0.23,0.01,0.06,0.21,0.02,0.00,0.00,0.34,2.63,1.20,5.15,112
VEYU1,VEYO POWER HOUSE,1.63,0.55,0.22,0.50,1.29,0.75,1.31,0.00,0.00,2.63,1.99,1.48,12.35,82
VOFN2,VALLEY FO FIRE SP,1.46,0.30,0.26,0.03,0.36,0.71,0.70,0.00,0.00,0.14,1.61,0.47,6.04,93
WUPA3,WIKIEUP,0.42,0.45,1.48,0.05,0.38,0.78,0.61,0.00,0.00,1.00,1.58,0.92,7.67,78
LENN2,GREAT BASIN N P,1.48,0.19,0.45,0.40,1.71,0.98,0.44,0.24,0.00,2.01,1.56,1.96,11.42,84
