ID,LOCATION,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,WY Total,Pct Avg to Date
MCGN2,MCGILL,0.27,0.81,0.40,1.70,0.63,0.93,1.56,0.65,1.98,1.74,0.56,0.68,11.91,136
MNAN2,MINA,0.11,0.74,1.51,0.70,0.77,0.08,0.12,0.69,0.68,0.44,0.54,0.01,6.39,105
OASN2,OASIS,0.46,1.97,0.40,0.57,0.71,0.36,1.51,0.71,3.04,0.37,0.22,0.51,10.83,134
PAHN2,PAHRUMP,0.01,0.65,0.40,0.10,1.16,0.01,0.19,0.15,0.00,0.00,0.07,0.00,2.74,53
RBLN2,RUBY LAKE,0.32,1.26,1.19,1.77,1.35,1.23,1.46,1.30,3.14,0.28,0.38,0.36,14.04,103
RTHN2,RUTH,0.44,1.10,1.18,1.38,1.48,0.69,3.24,1.05,2.75,1.42,0.35,0.44,15.52,125
SKVN2,SMOKEY VALLEY,0.04,1.19,0.17,0.57,0.77,0.14,0.28,0.20,2.13,0.32,0.50,0.00,6.31,87
TPH,TONOPAH,0.16,0.70,0.19,0.31,0.63,0.02,0.25,0.43,1.03,0.23,0.36,0.01,4.32,74
AWH,WILDHORSE RESERVOIR,0.45,1.10,2.38,1.19,0.92,1.28,1.23,0.78,3.90,0.61,0.50,0.18,14.52,111
OLEO3,ODELL LAKE,0.75,3.21,16.48,1.91,4.85,6.87,1.12,1.20,1.92,0.05,0.00,0.19,38.55,118
TUSN2,TUSCARORA,0.28,1.16,1.90,1.14,0.50,1.40,0.72,0.77,3.24,0.06,0.48,0.39,12.04,101
BLH,BLYTHE,0.00,0.24,0.65,0.03,0.43,0.00,0.00,0.03,0.01,0.07,0.02,0.03,1.51,38
BULA3,BULLHEAD CITY,0.00,1.65,1.02,0.10,1.29,0.00,0.02,0.01,0.00,0.53,0.00,0.00,4.62,79
CALN2,CALIENTE,0.57,0.54,1.02,0.28,1.85,0.01,0.59,0.86,0.38,0.49,0.05,0.20,6.84,69
DNWN2,DESERT NTL WILDLIFE REF,0.00,0.61,0.69,0.08,1.27,0.00,0.30,0.00,0.00,0.68,0.00,0.00,3.63,75
EED,NEEDLES,0.00,0.86,1.12,0.06,0.93,0.00,0.00,0.01,0.00,0.00,0.40,0.00,3.38,66
EGNN2,ELGIN,0.39,0.78,2.41,0.31,3.76,0.00,0.64,0.10,0.24,0.25,0.49,0.10,9.47,87
GUNU1,GUNLOCK PH,0.74,1.24,2.27,1.50,2.04,0.00,0.52,0.00,0.18,0.53,0.12,0.45,9.59,71
HIKN2,HIKO,0.12,0.78,0.91,0.41,2.47,0.00,0.00,0.00,0.10,0.47,0.10,0.10,5.46,95
LAUN2,LAUGHLIN,0.00,1.00,3.20,0.10,1.32,0.00,0.00,0.05,0.00,0.07,0.17,1.01,6.92,164
LAVU1,LA VERKIN,0.70,0.51,2.52,0.68,1.67,0.02,0.29,0.27,0.15,0.20,0.11,0.26,7.38,62
LHCA3,LAKE HAVASU CITY,0.00,0.56,1.66,0.23,1.12,0.00,0.00,0.01,0.04,0.01,0.65,0.00,4.28,NA
LUNN2,LUND,0.29,0.82,0.65,1.46,1.54,0.33,1.02,0.64,1.36,0.71,0.18,0.03,9.03,82
PWMN2,PAHRANAGAT WILDLIFE REF,0.73,0.46,0.17,0.13,1.95,0.02,0.30,0.15,0.18,0.20,0.20,0.00,4.49,68
SPVN2,SPRING VALLEY STATE PA,0.63,1.58,1.07,0.45,2.33,0.39,1.14,0.91,0.60,0.58,0.00,0.16,9.84,80
SRCN2,SEARCHLIGHT,0.02,0.86,1.41,0.22,1.14,0.00,0.00,0.12,0.15,0.52,0.98,0.00,5.42,65
VEF,LAS VEGAS,0.01,0.61,1.16,0.07,1.03,0.01,0.09,0.00,0.38,0.26,0.03,0.00,3.65,79
VEYU1,VEYO POWER HOUSE,0.69,1.54,1.46,2.06,2.43,0.00,0.75,0.00,0.05,0.34,0.06,0.25,9.63,64
VOFN2,VALLEY FO FIRE SP,0.52,0.48,2.00,0.45,1.55,0.01,0.04,0.00,0.00,0.21,0.03,0.00,5.29,81
LENN2,GREAT BASIN N P,0.52,0.63,1.30,1.75,2.90,0.88,1.96,1.31,1.51,1.78,1.43,0.85,16.82,124
MNTN2,MONTELLO,0.32,0.45,0.44,0.47,0.28,0.36,0.42,0.98,3.83,0.80,1.42,0.26,10.03,118
CDEU1,CEDAR CITY 5E,0.91,1.31,3.25,1.05,1.33,1.50,2.26,1.73,0.12,0.98,0.00,0.37,14.81,100
EMRU1,ENTERPRISE,0.70,1.42,2.68,1.17,2.54,0.19,0.70,1.57,0.71,1.10,0.06,0.63,13.47,91
